카테고리,키워드,질문
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"과장님이 반대편 자리인데 제갸 과장님 보려면 뒤돌아야 해요 회사오시면 뒤돌아서 의자에 앉아서 인사드려도 되나요?
보통 어떻게 하시나요.."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,자연과학에서는 해가 동쪽에서 뜨는 것인데 사회생활에서는 해가 서쪽에서 뜰 수 있나요? 직장생활에선 자기 주장이 강하면 안 되나요??
안부 일상 대화,회사생활,"날이 너무 더워서.. 사무실에서 일합니다..

말 그대로 날이 너무 더워서 반바지를 입고 출근 했습니다.
그렇다고 막 짧은것도 아니고 무릎딱 바로 위 입니다. 앉아도 그렇게 올라가지도 않고...

반바지를 짧은걸 입고 왔으면 이해를 하는데 긴걸 입고 왔음에도 뭐라하는게 어이가 없네요 저는..

이럴거면 한여름에도 긴팔 긴바지 입으라 하지? 웃겨가지고 ㅋㅋ... 다른회사는 잘만 입고 다니더만 에혀... 더워서 더 짜증나네요."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,저는 22살 사회 초년생 남자입니다 아직 군대는 미필이구요 저가 진짜 완전 첫 직장입니다 알바 한번 해본적도 없어서 많이 미숙합니다 일을 못하는건 인정 합니다 근데 저의 회사 주임이 저한테 너무 심한 욕을 합니다 병x은 물론 시x놈아 엄마가 그래 가르치냐 식으로 해서 장애인이냐 등등 너무 심하게 욕을 합니다 근데또 다른 분들 있을때는 또 착하게 대하고 그리고 점심시간이 예를들어 12시부터 1시 까지면 저는 일을 못하니깐 12시30업무 보고 1시에 와라고 하는 경우가 엄청 많습니다 그래서 맨날 점심 컵라면으로 때우고요 그만둬야 할까요 다른 어른들 한텐 이렇게 상세하게 말은 안했고 그냥 힘들다만 하니깐 견뎌라고 하더라구요 견뎌야할까요….?
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"중소든 중견이든 대기업이든 상관없이
한 회사 7년 다니고 있다는 사실이면
인정 받을만 한건가요?
그 회사에서 자리잡음을 뜻하는 걸까요?
회사에 대해 잘 아시는 분 답변 부탁 드립니다. 내공 드릴게요 감사합니다."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"회사생활하는대 직원이 관리자한테 술도 선물로주고 그래서 문제있었거든요
근대 저는 그냥 소소한 작은 견과류 나 주말근무같은거 할때 박카스나 그런거 주거든요 상사한테
이것도 문제가 될까요?
아니면 센스있는사람으로 봐줄까요?"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"회사에 알바로 들어왔다가 직원으로 다니고있습니다.
제가 느끼기에 스스로 일을 잘 못한다고 생각합니다.
그래서 그건건지 같은 부서 상사분께서 일을 잘 안맡기기도 하시고 상사분이 거의 중요한 부분은 다 하시고 계십니다. 야근도 잘 안시키십니다. 그렇다고 해서 제가 맡은 일들이 중요하지 않다는 건 아니지만 뭔가 다른 상사분들도 저보다 같은 부서 상사분을 더 많이 찾으십니다.제가 오기전까지 같은 부서 상사분 혼자서 오랫동안 일을 많이 하셨습니다.
저에대한 신뢰도가 없고 제가 일을 못해서 저에게 일을 안시키시는거겠죠 ??"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"중소든 중견이든 대기업이든 상관없이
한 회사 7년 다니고 있다는 사실이면
인정 받을만 한건가요?
그 회사에서 자리잡음을 뜻하는 걸까요?
회사에 대해 잘 아시는 분 답변 부탁 드립니다. 내공 드릴게요 감사합니다."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"날이 너무 더워서.. 사무실에서 일합니다..

말 그대로 날이 너무 더워서 반바지를 입고 출근 했습니다.
그렇다고 막 짧은것도 아니고 무릎딱 바로 위 입니다. 앉아도 그렇게 올라가지도 않고...

반바지를 짧은걸 입고 왔으면 이해를 하는데 긴걸 입고 왔음에도 뭐라하는게 어이가 없네요 저는..

이럴거면 한여름에도 긴팔 긴바지 입으라 하지? 웃겨가지고 ㅋㅋ... 다른회사는 잘만 입고 다니더만 에혀... 더워서 더 짜증나네요."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,저는 22살 사회 초년생 남자입니다 아직 군대는 미필이구요 저가 진짜 완전 첫 직장입니다 알바 한번 해본적도 없어서 많이 미숙합니다 일을 못하는건 인정 합니다 근데 저의 회사 주임이 저한테 너무 심한 욕을 합니다 병x은 물론 시x놈아 엄마가 그래 가르치냐 식으로 해서 장애인이냐 등등 너무 심하게 욕을 합니다 근데또 다른 분들 있을때는 또 착하게 대하고 그리고 점심시간이 예를들어 12시부터 1시 까지면 저는 일을 못하니깐 12시30업무 보고 1시에 와라고 하는 경우가 엄청 많습니다 그래서 맨날 점심 컵라면으로 때우고요 그만둬야 할까요 다른 어른들 한텐 이렇게 상세하게 말은 안했고 그냥 힘들다만 하니깐 견뎌라고 하더라구요 견뎌야할까요….?
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"... 직장인들이 회사생활에서 가장 힘들어하는 것이 상사 및 동료와의 인간관계입니다. 회사의 급여 또는 근로환경, 업무 등에 대한 불만보다, 인간관계가 힘들어서 퇴사 또는..."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"이직했는데 은따를 당하고 있는 것 같은데요ㅠ

음... 저희 팀원 중에 입사시기 비슷한 동갑 여직원2명이 있더라구요. 저보다 2살씩 어려요ㅠ

문제는 점심시간.. 식비가 나와서 팀원끼리 구내식당을 가는데 상사분들이 같이 계시면 절대 먼저 일어나지않고 드시는거 기다렸다가 다같이 가요..

근데 상사분들 미팅으로 점심 늦게 드시면 저랑 그 여직원2명이랑 셋이 간단말이예요.

그때마다 둘이 먹다 남기거나 대충 빨리 먹고 다먹었다고 저만 두고 먼저 가버립니다...ㅠㅠㅠ 제가 느리게 먹는 편도 아니고 더 빨리 먹으려해도 그냥 쌩 가버리니 혼자 덩그러니 남아버려요..

식후나 업무 중간에도 산책이나 커피사러간다면서 둘이서만 나가요..

업무도 하루 딱 알려주고 제가 물어보지않으면 더이상 알려주질않습니다ㅠㅠ

제가 잘못한 것도 없는데ㅠㅠ 절 싫어하는거겠죠..?

그 사실을 알고, 둘 사이가 너무 두텁다보니까 왠지 끼어들 수가 없더라고요.ㅠㅠ 어떻게하는게 좋을까요 휴

쓸데없는 광고나 답변은 신고/차단할게여"
안부 일상 대화,회사생활,"회사를 6개월 정도 다니는 신입 입니다.

오늘 회사 업무 처리 중에 업무를 잘 완료했는줄 알았는데 대리님이 실수한게 많다고 말씀하셨습니다.

그래서 제출한 업무를 재검토해봤는데 대리님께서 이제 제출한 업무 니 일 아니니깐? 일보라고 말씀을 하셨습니다. 

하지만 정말 실수한 부분이 많아서 대리님 말 안 듣고 재검토를 했는데 재검토 도중에 과장님께서 너 니 업무 안 보고 뭐하냐고 물어보시더라구요.

그래서 업무 처리 후 전달 도중에 문제가 있어서 조정하고 있었다고 말씀을 드리니 대리님한테 신입 다른 일도 있는데 신입한테 떠 넘기냐고 말하셨습니다.

그 때 대리님은 딱히 뭐라고 말씀은 안하시고 저만 보더니 나중에 불러서 한 소리를 좀 많이 들었습니다.

제 실수가 맞고 업무 진행에 늦춰진게 문제가 많은 것도 알고 있습니다. 

무엇보다도 대리님 지시를 듣지 않고 행동한 것도 문제가 되더라구요.

죄송하다는 말씀도 드렸고 오늘 대리님 기분 안 좋으시니 오후에는 최대한 실수없이 일 하면서 비위도 맞춰드렸습니다.

퇴근 길에 밖에 나와서 대리님이 또 한 소리를 하시더라구요. 

과장 욕부터 시작해서 군대에서 너는 그렇게 했냐니? 그딴 행동 다시 하지마라고 말씀을 하셨습니다. 

그리고는 저보고 과장님한테 니가 잘 얘기해서 해결하라고 말씀하시더라구요. 너 때문에 오후내내 나만 마음 고생 힘들었다고 말씀하시고는 휙 가셨습니다. 

집에 오면서 든 생각이 이걸 내일 회사가서 과장님한테 다시 한 번 말하는게 좋은건가? 고민입니다.

제가 이미 1번 말씀을 드렸는데 또 말씀 드리는 게 맞는 지 모르겠습니다.

과장님이 이제 따로 신경을 안 쓰시는 것 같은데 대리님은 전부 너 잘못이라고만 말하는 것은 이해가 되는데 그런건 직접 이야기 하면 되는게 아닌가? 생각이 듭니다.

나보다는 대리님이 더 많이 일했으니 대리님을 더 믿어주실건데 본전에서 아무 말도 안하시고 사이드에서 이렇게 니가 알아서 하라는 식으로 툭 던져버리니....

일단은 내일 말씀을 드리려고 생각은 하고 있는데 서로 오해를 어떻게 풀어야 할지 잘 모르겠습니다.

사실 오늘 업무도 크게 늦은 것도 아니고 크게 심각한 분위기는 아닌데 이러니...내가 그렇게 안 느낀 건가 싶기도 합니다. 

새내기 회사원 조언 좀 부탁드립니다. "
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"스무살 되고 코로나 학번으로 입학하게 되변서
마스크를 쓰다보니 성인이 되고 화장을 잘 안 하게 되는데요
친구들도 잘 안 하는 것 같고.. 남자친구 만날때도요..

근데 회사 생활은 다르잖아요... 그때가면 마스크 벗을 수도 있고..

립밤이랑 틴트 바르는 기초화장 정도만 생각했는데(얼굴이 하얘서 미백 화장은 안 해도 될 것 같아요..!)

혹시 아이라인도 그리고 섀도우도 바르고 쉐딩도 하고 빡세게 해야하나요..?

빡세게 해야한다면 지금부터라도 연습해야 할까요..?

참고로 제가 희망하는 직업은 고객을 직접적으로 만나서 상대하는 그런 직업은 아닙니다..!"
안부 일상 대화,회사생활,"그.. 직원들 사이에서도 좀 심하다라고 말도는 상사분이 계신데 (같은부서 직원들 모두 회사 관리자분한테 현재 상황을 알렷고.. 뭔가 조율이 될것 같아요 앞으로) 
무슨일이 있었냐 하면요.. 조금 실수한것 가지고 엄청 뭐라고 하십니다. 세워놓고. 
하... 듣다듣다 어이도없고 왜저러나 왜 사람 계속 깍아내리지.. 진짜 내세울게 별로 없으니깐 저러나? 저렇게라도 안하면 자기 자리 못지킬것 같아서 저러나 노력은하기 싫고 열등감 가득 차서 저렇게라도 안하면 삶이 힘드나? 온 갖 생각을 하고
자리에 앉았는데 주위에서 모여서 뭐라는데? 하면서 물어보는데 거기서 참던 눈물이 울컥하더라고요.
울었어요.. 이게 큰 실수였던게.
우는것 자체가 아무리 제가 어려도 저 눈물같은거 보여주기가 너무 너무 너무 싫어요.
그런데 울었고 회사에 소문이 쏵 퍼졌어요.
그래도 멘탈은 조금이라도 살았는지. 그 상사분 눈 보면서 밥먹고 그냥 그랫어요. 다들 반차 쓰라는데...
전 왜 그 조금 실수한거 가지고. 다음부터 주의하면 되는건데. 뭘 그렇게 크게 잘못했다고 반차까지 써가며.. 내가 더 당당해야하는거 아닌가 싶은 자존심때문에..

그리고 오늘아침 상사분을 보면.. 뭐라고하죠? 평소처럼 인사를 드릴까요?
그냥 씹힐것 같은 느낌이 있는데.. "
안부 일상 대화,회사생활,"그.. 직원들 사이에서도 좀 심하다라고 말도는 상사분이 계신데 (같은부서 직원들 모두 회사 관리자분한테 현재 상황을 알렷고.. 뭔가 조율이 될것 같아요 앞으로) 
무슨일이 있었냐 하면요.. 조금 실수한것 가지고 엄청 뭐라고 하십니다. 세워놓고. 
하... 듣다듣다 어이도없고 왜저러나 왜 사람 계속 깍아내리지.. 진짜 내세울게 별로 없으니깐 저러나? 저렇게라도 안하면 자기 자리 못지킬것 같아서 저러나 노력은하기 싫고 열등감 가득 차서 저렇게라도 안하면 삶이 힘드나? 온 갖 생각을 하고
자리에 앉았는데 주위에서 모여서 뭐라는데? 하면서 물어보는데 거기서 참던 눈물이 울컥하더라고요.
울었어요.. 이게 큰 실수였던게.
우는것 자체가 아무리 제가 어려도 저 눈물같은거 보여주기가 너무 너무 너무 싫어요.
그런데 울었고 회사에 소문이 쏵 퍼졌어요.
그래도 멘탈은 조금이라도 살았는지. 그 상사분 눈 보면서 밥먹고 그냥 그랫어요. 다들 반차 쓰라는데...
전 왜 그 조금 실수한거 가지고. 다음부터 주의하면 되는건데. 뭘 그렇게 크게 잘못했다고 반차까지 써가며.. 내가 더 당당해야하는거 아닌가 싶은 자존심때문에..

그리고 오늘아침 상사분을 보면.. 뭐라고하죠? 평소처럼 인사를 드릴까요?
그냥 씹힐것 같은 느낌이 있는데.. "
안부 일상 대화,회사생활,"이번에 회사에 취업한 기구개발팀에 들어간 연구원 신입 입니다.
신입때 어떻게 해야하나요??
못하면 어쩌죠?? 첫 직장이라 모르는게 많아요 ㅜㅜ
무서웡 선배님들 팁좀주세요ㅜㅜ"
안부 일상 대화,회사생활,"저는 30대초반 남자로

장애인거주시설 생활재활교사로 근무하고있습니다

30대초반 뒤늦게 신입직원이 된 셈이죠.

(사실 그 전에도 3년정도 회사 다녔습니다.

사회복지사로 정식으로 근무하게된게

이번이 처음입니다.

지금은 2주일 째입니다.

여기 장점은 다른 사회복지직보다 돈이 엄청 많이 벌립니다.

장점은 그 뿐이고요.

단점은 제가 출퇴근거리가 너무 멉니다.

1시간30분이나 소요해야되서,

왕복 3시간 걸립니다.

출퇴근하느라 기 다 빨리고 시작하는것 같습니다.

그리고 여긴 교대근무라서

주말, 공휴일, 명절에도 일해야하고,

다른 친구라던지 가족이랑 시간 보낼 시간이 없는데다

주주주야비 이런 페턴으로 흘러가서,

딱 하루만 쉬고 다음날 또 일해야되는

그러니깐 에너지 재충전할 시간이 너무 없어서

뭔가 아직 체력회복 안된 상태로 마라톤 뛰는 기분입니다.

너무 지칩니다.

게다가 제가 질문을 너무 많이 한다.

아까 했던말을 그세 까먹는다.

일처리가 너무 늦다.

이런거로 지적당하는일이 많습니다.

제가 실수하지않으려고 노트에 꼬박 꼬박 적어서

필기해서 그걸 보면서 일을 익히려고하거든요.

실수하기싫어서.

물론 시간이 지날수록 대견하다느니

좋은 소리 듣기도 합니다만,

사실 출퇴근거리나, 교대근무에 대한 적응이 너무 안되서

너무 외로워서 우울증이 다시 재발할 것 같네요.

마치 마더 테레사처럼 내 인생을 장애인에게만

희생을 강요당하는 듯한

회사 근무일정에 지칩니다.

다른 사회복지직도 힘들겠지만

적어도 주말도 있고, 명절, 공휴일이 있기라도하지.

여기 장애인거주시설은 그런게 없이 일해야해서

너무 적응이 안되서 우울합니다.

물론 제가 너무 늦게 신입생활을 30대때 해서

남들보다 더 힘들다는걸 알고있지만

이러다 우울증이 재발하겠다싶더군요.

그래서 다른 기관에 이력서라도 넣어서 이직을 시도하고있습니다.

그마저도 일이 너무 고되서 체력이 금방 방전된 상태에서

이력서를 써야하니 너무 힘이 들어서 더 슬프네요.

이 회사에서 버텨야될까요?? 일 때문에 힘들어도

이력서 계속 넣으면서 이직을 시도해봐야할까요??"
안부 일상 대화,회사생활,"회사생활할때요 자기할말 잘안하고 화도안내고 순둥순둥 착한사람 과 자기할말하고 성격도있고 화도낼줄아는사람 어떤사람이 대우받나요????
참고로 생산직 이요"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"1992. 03. 15. 음력 밤 9시 40분 여자

제 성향상 회사생활, 프리랜서 중 어느 것이 더 맞을까요~?

회사생활 선택시 보육보조교사 , 프리랜서 선택시 문화예술모니터링단 / sns(블로그 등) 기자단 등으로 활동

예정입니다~!"
안부 일상 대화,회사생활,"안녕하세요 생산쪽에서 일하고 있는 사원 입니다 다름이 아니고 제가 아파서 회사 몇번 빠지고 코로나 확진되서 회사 몇번 빠졌는데 과장님이 어떤 종이를 주셨는데 시말서? 비슷한거 같더라고요 근데 그걸 어떻게 써야할지도 모르고…6하원칙으로 쓰라고 하는데..너무 혼란스러워서..안내고 그냥 넘어갔는데 어느날 갑자기 회사 분위기도 너무 바끼고 잘해주셨던 과장님이 성격이 예민해지셔서 쪼금만 실수해도 화 버럭내고,,큰소리 매일 같이 치는데..뭘 그렇게 잘못한걸까요..단순히 시말서 안내서 …그런걸까요..? 21살이고요…사회 초년생입니다…. 맨탈은 강한데…화 안내시고 친절하던 과장님이 그렇게 화내고 큰 소리 치니깐…한순간에 무너지고 울었거든요…내공 50걸어요… 정말 단순히 시말서 안써서 회사 분위기가 바뀐걸까요….? 예전에 정말 가족같은 분위기였는데………."
안부 일상 대화,회사생활,"회장님이 전주에서 서울가셔여는데 6시 기차인데 역까지 30분걸리는데 굳이 저까지 가야할까요? 아니면 연락해서 못갈거같다고 혼자다녀오시라고 말해도 괜찮을까요?πππ 매번 말하라고는 하시는데
참고로 회장님은 사무실에 매일 계시지도않고 따로 사업하고계십니다.."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"군대 사회생활 vs 회사 사회생활 뭐가 더 힘들것 같으세요??
이유도 좀 알려주세요"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"할 말 있고 뭐라 하고 싶으면 나한테 와서 직접 했으면 좋겠다..

꼭 그렇게 옆 부서 사람들이랑 속삭이는 척 하면서 다 들리게 뒷 말 하면 좋냐?

뭘 잘못 했거나 실수했으면 나한테 와서 수정하라고 얘기해야지 그걸 왜 옆 부서 사람들한테 말하냐..? 그렇게하면 그 사람들이 수정해주냐?

진짜 거지 같다.

앞에서는 착한 척하고 궁금하거나 모르는거 있으면 다 물어보라고 하면서 도대체 뒤에서 왜 그러는거야?

회사 밖에 얘기하는 것도 아니고 회사 사람들한테 욕하는거 진짜 별로다...

나는 신입사원이라 친한 사람도 없는데 너는 연차 쌓인 선임이고 회사 내에 아는 사람도 많다고 그렇게 험담을 하냐?

이번에는 내가 들어서 내 험담하는 거 알았는데 그동안 얼마나 욕을 했을지 정말 무섭다...

그지같다 진짜...회사 안 다니고 싶다...ㅠㅠ"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"학점은행제를 이용한 편입을 통해 대학진학을 희망하는 회사원입니다.
인서울 4년제 대학진학하려고 준비중이고 학과는 물리학과 생각하고 있습니다.
지금 회사에 재직중이고 자율출근제라 출퇴근 시간의 제약은 없는 편 입니다.(주말근무 가능)
다만, 회의나 팀일정이 있으면 지정시간에 출근합니다만 한달에 1~2번? 정도입니다.
일주일 근무시간은 45~50시간 정도 입니다.
대학에 진학하면 대학생활과 회사생활 병행이 가능할까요?"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"... 직장인들이 회사생활에서 가장 힘들어하는 것이 상사 및 동료와의 인간관계입니다. 회사의 급여 또는 근로환경, 업무 등에 대한 불만보다, 인간관계가 힘들어서 퇴사 또는..."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,회사사람이 제 부모님이 뭘하는지 제가 없을때 다른사람한테 말 했는데 기분나쁠 일인가요
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"요즘 마음의 기복이 심한데다 후임 한명이 있는데  
너무 여우같은  짓과 행동을 하는데    훈계하고 뭐라고 하려니  
꼰대가 될거 같고  일하는 파트가  전부 그 놈 동기들이고 나혼자  왕따가 되는 기분이 들고 
미칠거 같아요!
이런 상황을  좀 유연하게   넘길 방법이 없을까요?
그리고   남에게  좋은 인상만 남기려고 하니   성격상  뭐라고 하지 못하는 성격이라
미칠거 같아요!
시간은 걸리더라고  뭔가 방법이 없을까요??   "
안부 일상 대화,회사생활,"날이 너무 더워서.. 사무실에서 일합니다..

말 그대로 날이 너무 더워서 반바지를 입고 출근 했습니다.
그렇다고 막 짧은것도 아니고 무릎딱 바로 위 입니다. 앉아도 그렇게 올라가지도 않고...

반바지를 짧은걸 입고 왔으면 이해를 하는데 긴걸 입고 왔음에도 뭐라하는게 어이가 없네요 저는..

이럴거면 한여름에도 긴팔 긴바지 입으라 하지? 웃겨가지고 ㅋㅋ... 다른회사는 잘만 입고 다니더만 에혀... 더워서 더 짜증나네요."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"바칼,바칼하드만 도는게 나을까요? 실업급여 받는동안 폐인쳐서 명성 4만 넘는 캐릭들이 많아요."
안부 일상 대화,회사생활,"... 직장인들이 회사생활에서 가장 힘들어하는 것이 상사 및 동료와의 인간관계입니다. 회사의 급여 또는 근로환경, 업무 등에 대한 불만보다, 인간관계가 힘들어서 퇴사 또는..."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,A라는 사람이 직장 동료들과 친하게 지내면서 모두 본인의 편으로 끌어들이면 직장상사가 A를 함부로 못다루나요?
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"외국 회사 생활 중심인 가벼운 영화 추천해주세요.
머리싸움하거나 진지한 영화 말고."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,서류를 다른 회사측에 배달해야될거같아서 회사차량을타고 서류배달을 하러가는데 사장님이 점심시간에 다녀오라는데 무급처리되나요? 점심시간은 급여에서 빼는데
안부 일상 대화,회사생활,"여쭈어볼게있어요 재택근무중에는 집에서 밥먹어도 되죠? 그거까지는 회사에 해고하나요?

욕은 삼가부탁드립니다 친절한 답변 부탁 드립니다"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"여쭈어볼게있어요 재택근무중에는 집에서 밥먹어도 되죠? 그거까지는 회사에 해고하나요?

욕은 삼가부탁드립니다 친절한 답변 부탁 드립니다"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,26살 남자입니다. 저랑 집 방향이 같은 저희 회사 여직원분(25살)이 계신데 퇴근할 때 저보고 차 태워달라고 하는 경우가 종종 있습니다. 여자친구가 싫어할 거 같아서 차 태워주는건 곤란하다고 말하면 저를 이상한 사람으로 생각할까요? 여직원분이 부담스러워서 태워주기 싫은게 아니라 여자친구가 태워주지 말라 하더라구요.. 저렇게 말하면 기분나빠할까요 혹시?
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"안녕하세요... 막 20살 성인 졸업한 갓 와기... 이고... 4개월 전부터 사회 생활에 뛰어 들었습니다... ... 혹시, 제가... 처음이라 그러는데 회사 생활 하면서 원래... 자존감이랑 자신감이 점점 낮아지고 이러는데... 이게 맞나 싶어서요... ... 가끔, 이게 맞나 싶고... 점점 제 이야기, 이름만 들려도 너무 어깨를 움츠려 들고 '나 뭐 잘못 했나?' 라는 생각이 먼저 들곤 해요. ... ... 이게, 맞는 건지 잘 모르겠어요... 가끔 너무 힘들고, 우울하고... 우울증인가 싶기도 해서..."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"내일 쌩 신입이고 첫 출근입니다 ㅠㅠ

1. 사수님께 여쭈어볼때
선배님 시간괜찮으세요? or 바쁘신가요? 하면서
뭐좀 여쭈어봐도 괜찮을까요? 하면 되나요?

2. 사수님이 알려주시는거 동영상 찍고싶을경우
어떤식으로 여쭈어봐야 할까요?"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"20초반 사회생활 1년차 초년생입니다.

부모님에게 사회생활 시작하면서 보험을 전부 물려받았습니다..

1년째 유지하고 있다가 너무 많이 나가는것 같아서 조언드립니다.

총 납입금액 : 513,080

1. 우리 가족 상해 보험 (새마을 금고) 납입금 : 16,710 - 20년납 - 4년남음 (소금액이라유지가능) 

2. 행복을 다주는 가족사랑 보험 (실손보험) 흥국화재 - 납입금 24,950 - (실손이라 유지할생각)

3. 메르츠 가족단위 보험 (종합보험) 상해 ' 의료포함 - 납입금 25,000 - 30년납 - 25년남음..(뭔지잘모르겠음..1번과 중복되보임)

4.통합 스마트 변액 유니버셜 CI 종신보험 (삼성생명) 납입금 : 286,000 - 15년납 - 14년 남음

5. (무)건강 & 유니버셜 CI 통합 - 한화생명 - 종신  - 납입금 : 160,420  - 20년납 - 16년 남음

ex) 질문사항

 - 종신 보험이 2개나 필요할까요 ?

 - 메르츠 가족단위 보험 (종합보험) 상해 ' 의료포함은 무슨 보험인가요 ? 궁금합니다.

 - 1번,2번,5번 만 유지하고 나머지를 해지하려고 하는데 지금 까지 납입한 금액이 아까워 못하고 있습니다.

 - 3번 , 4번 까지 유지를 하는게 좋을까요 ?

 - 부모님은 4번 적금넣는다고 생각하고 계속 납입을하라고 하시는데 고민됩니다..

 - 4번 , 5번 - 해지환급금 예시표(주계약)  -  확인은 어떻게 해야하나요"
안부 일상 대화,회사생활,중보하겠늡니다가 뭔뜻이에요
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,서류를 다른 회사측에 배달해야될거같아서 회사차량을타고 서류배달을 하러가는데 사장님이 점심시간에 다녀오라는데 무급처리되나요? 점심시간은 급여에서 빼는데
안부 일상 대화,회사생활,"안녕하세요. 저는 회사 근무 이제 8개월 차 인 사람입니다

회사 상사인 분이 제 뒷담화를 너무 심하게 한 걸 알아서

그 내용을 가지고 이야기를 했더니 본인은 계속 뻔뻔하게 아니라고 증거사진 까지 보여줘도
따질걸 따지라고 하더라고요 ㅋ

그러더니 마지막엔 저한테 팀워크는 깨졌다 저한테 이기적이다 되려 가스라이팅 하면서 

회사다니기 불편하고 힘들다 했죠? 나가라고 하더라고요 시간을 줄테니 
근데 본인은 저한테 돈 주는 대표가 아닙니다
본인도 대표한테 돈 받는 입장이고 그냥 구직 활동만 구하는 그런 매니저?팀장 같은 사람입니다 

그런 사람이 계속 자기가 불리하고, 불편하니 나가라고 권고사직을 계속 강압적으로 빨리 그만두라고
볼때마다  이야기를 하더라고요 이것도 직장내 괴롬힘 아닌가요 ? 어쨋든 그 내용들은 다 녹음 했고요

근데 전 3개월만 더 버티면 퇴직금을 받을수가 있습니다.
정말 퇴직금은 받고 나가고 싶어요 개고생을 엄청 했고 , 이대로 나가긴 아까워요


여기서. 또 한번 절 보면 나가라고  이야기를 할텐데

저도 뻔뻔하게 미친년처럼 퇴직금은 받고 나가게 건들지 말라는 식으로 ㅋㅋ말 하고 싶은데 어떤 말을 해야할지 고민입니다."
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"저희 회사가 수평구조입니다.

경력직 한 분이 입사했습니다.
그런데 저보다 나이가 더 많습니다.

수평구조라고는 하지만 팀장과 팀장밑에 파트관리자가 있습니다.
저는 파트관리자입니다.

그런데 이 새로온 경력직 입사분이 입사초기에는 존대를 잘하시더니 수습 끝나고는 반말을 섞어씁니다.

제 호칭을 부르며 말을 시작할때는 파트장님! 하면서 이어서 존대를 합니다만.

호칭없을때는 반말을 섞어씁니다.

이거 하셨습니까?
예. 했어요. 내가 했다니까.

오늘 출장가시는 분?
출장 내가가요.

가실 때 이 서류 전달해주세요.
이 서류요? 이게 뭔데?


이런식입니다.


어떻게 받아들여야하죠?"
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,
안부 일상 대화,회사생활,"... 직장인들이 회사생활에서 가장 힘들어하는 것이 상사 및 동료와의 인간관계입니다. 회사의 급여 또는 근로환경, 업무 등에 대한 불만보다, 인간관계가 힘들어서 퇴사 또는..."
안부 일상 대화,회사생활,"아무래도 좀 많이 힘들겠죠?
회사 전화랑 개인 폰을 나누고싶어요"
안부 일상 대화,회사생활,"... 직장인들이 회사생활에서 가장 힘들어하는 것이 상사 및 동료와의 인간관계입니다. 회사의 급여 또는 근로환경, 업무 등에 대한 불만보다, 인간관계가 힘들어서 퇴사 또는..."
